Side;Opponent;Round;Number;Attacks;Text
Reviewer_1;Author;1;1;0;"The manuscript of Eckert et al., submitted into the journal Life, concerns in principle again only one,
 but very important genetic criterion for evaluation of prokaryotic diversity. It should be a serious part of
 this complex evaluation. It is very important and useful and publication of the article is surely
 recommendable. However, the connection, coincidences and relations to other criteria should be
 better expressed."
Reviewer_1;Author;1;2;0;"If we accept also strains and populations from literature or from databases to the evaluation, there
 is always questionable the taxonomic determination (scientific names) of various species and
 strains, which are based on the old nomenclature and morphology. The critical revision of
 identification of these strains and cited materials is necessary"
Reviewer_1;Author;1;3;0;"It follows from the whole article that the authors accepted the names (and also concepts) of taxa
 (mostly genera) from older literature, without necessary criticism. There are included revised
 genera according to modern methods together with taxonomically very problematic groups. As
 examples is possible to mention that Aphanizomenon ovalisporum and Anabaena bergii are really
 very related taxa, but they were already re-classified in one special and separate genus
 Chrysosporum. On the other hand, the complex “Prochlorococcus/Synechococcus” is still very
 unclear and surely is distant from the typical genus Synechoccocus. etc."
Reviewer_1;Author;1;4;0;"Numerous cited taxa (on the generic level) were already controlled and revised by most modern
 methods, and examples in the manuscript should be used especially and selected from these genera. It is
 true, that majority of the cited genera were already revised (Microcystis, Planktothrix, Aphanizomenon),
 but just these taxa are important as examples and should be preferred. From the presented results follows
 only the confirmation of the present methodological principles and a modern system. This fact should
 be emphasized."
Reviewer_1;Author;1;5;0;"It is necessary to stress the fact that the numerical criteria (e.g., exactly limited percentage similarity)
 never are valid uniformly for large groups of organisms and cannot be applied as one main criterion in
 large groups."
Reviewer_1;Author;1;6;0;"As concerns the delimitation of taxa on the level of cyanobacterial species, there exists a lot of
 valuable literature, which was not cited. The characterization and separation of species was not
 satisfactory solved, but it is particularly important (criteria are not unique for all genera) and need
 better discussion."
Reviewer_1;Author;1;7;0;"In Line 40 is cited only DeQueiroz (2007) to the problematic of species concept. It would be useful
 to evaluate and mention many other authors, who discussed this question more complexly. It concerns
 also several other problems, e.g., problematics of horizontal gene transfers (Line 43), “bounderies
 between taxon units” (Line 45), species concept (Line 48), etc. About species concept in cyanobacteria
 exist particularly many studies from last years."
Reviewer_1;Author;1;8;0;"I am not sure that cyanobacteria can be accepted as a typical example of all prokaryotes. On the
 contrary, they have very special position (phylogenetic, metabolic, function in nature, ultrastructural,
 they grow often in multicellular and differentiated thallus) and their diversity must be evaluated
 respecting these specificities. It is clear that the taxonomic classification must be different in different
 groups of organisms."
Reviewer_1;Author;1;9;0;"The correct citation of scientific names is the obvious request of serious scientific publications. Few
 unnecessary mistakes are in the manuscript, e.g., in the whole text and also in Figures is written
 “Arthospira” instead the correct Arthrospira, on other places must be Leptolyngbya (Table 1, Line 191),
 Fischerella (Line 207), Aphanizomenon (Line 218), Cylindrospermopsis (Line 219)."
Reviewer_1;Author;1;10;0;"I do not understand why Leptolyngbya and Chamaesiphon could be “closely related genera”.
 It is in contraversion to the whole up to date results and taxonomic classification. The authors really
 found the “close” relation just between these two genera? By way, they both are polyphyletic and will
 be surely divided in several different taxa after the following precise studies."
