Side;Opponent;Round;Number;Attacks;Text
Reviewer_1;Author;1;1;0;The citations are not formatted according to the journal guidelines. Please revise.
Reviewer_1;Author;1;2;0;Include the full form of STD described in the results.
Reviewer_1;Author;1;3;0;Table 3 “Health apps and computer algorithms are for patients disturbing (=)…” should “(=)” be “(0)”?
Reviewer_1;Author;1;4;0;Line 252, 24/7 is the commonly accepted form of 7/24.
Reviewer_1;Author;1;5;0;Line 267 and 268, the description of figure 1 is not clear. Does “focused on senses” mean in-person patient-doctor interaction?
Reviewer_1;Author;1;6;0;Table 4 data suggest Digital networks increase doctor nurse communication but Line 266 says it undermines the same. Can you clarify?
Reviewer_1;Author;1;7;0;Table 5, what does numbers 1 through 7 represent?
Reviewer_2;Author;1;1;0;"Clarity whether or not the study design was “exploratory mixed methods design” or mere a 
“convergent parallel design”"
Reviewer_2;Author;1;2;0;"Please, use male undergraduate students or undergraduate male students instead of ‘male and 
undergraduate students’ in the abstract or simply throughout the paper."
Reviewer_2;Author;1;3;0;"In the abstract, lines 23-27, I suggest to use the following expression or something like that. 
Around 38% of the students felt ill-prepared and could not answer AI-related questions because 
digitization in medicine and AI are not a formal part of the medical curriculum."
Reviewer_2;Author;1;4;0;"Page 2, line 42, ‘the computation of compounding factors,’ I did not understand what it 
means. I suggest the authors to replace this with appropriate phrase."
Reviewer_2;Author;1;5;0;"The aim of the study was not stated clearly. For example, the first sentence should describe the 
general aim or the overall objective of the study in a more general term. However, the first 
sentence did not appear to serve this purpose."
Reviewer_2;Author;1;6;0;"Also, the research questions are not clearly 
stated. It needs the careful wording of the study participants. Phrases like ‘2020 medical 
students’ generation,’ and ‘their level on confidence,’ are confusing for the readers. "
Reviewer_2;Author;1;7;0;Also, the research questions lack describing the study setting.
Reviewer_2;Author;1;8;0;On page 2, line 111, the phrase ‘to affirm or dismiss,’ does not make sense. Replace this phrase with a more appropriate phrase.
Reviewer_2;Author;1;9;0;Page 3, lines 117-118, the statement has two issues. ‘The items were then tested through a pilot study consisting of a 117 group of 4 pre- and clinical students, mediated by AG and JE’. First, why did you use only 4 students for pilot testing? 
